image_id,image_path,articleType,class_id,split
15513,/content/product_visual_search/data/raw/images/15513.jpg,Casual Shoes,18,train
5096,/content/product_visual_search/data/raw/images/5096.jpg,Tshirts,123,train
11381,/content/product_visual_search/data/raw/images/11381.jpg,Tops,116,train
56446,/content/product_visual_search/data/raw/images/56446.jpg,Nail Polish,77,train
24066,/content/product_visual_search/data/raw/images/24066.jpg,Shirts,96,train
57594,/content/product_visual_search/data/raw/images/57594.jpg,Lipstick,66,train
10253,/content/product_visual_search/data/raw/images/10253.jpg,Handbags,44,train
40523,/content/product_visual_search/data/raw/images/40523.jpg,Watches,129,train
1604,/content/product_visual_search/data/raw/images/1604.jpg,Track Pants,117,train
38439,/content/product_visual_search/data/raw/images/38439.jpg,Handbags,44,train
15721,/content/product_visual_search/data/raw/images/15721.jpg,Sports Shoes,103,val
4376,/content/product_visual_search/data/raw/images/4376.jpg,Tshirts,123,train
44183,/content/product_visual_search/data/raw/images/44183.jpg,Perfume and Body Mist,84,train
37471,/content/product_visual_search/data/raw/images/37471.jpg,Watches,129,train
53134,/content/product_visual_search/data/raw/images/53134.jpg,Flats,35,train
17076,/content/product_visual_search/data/raw/images/17076.jpg,Belts,7,train
23243,/content/product_visual_search/data/raw/images/23243.jpg,Formal Shoes,38,test
18802,/content/product_visual_search/data/raw/images/18802.jpg,Belts,7,train
6421,/content/product_visual_search/data/raw/images/6421.jpg,Flip Flops,36,train
35326,/content/product_visual_search/data/raw/images/35326.jpg,Earrings,29,test
29779,/content/product_visual_search/data/raw/images/29779.jpg,Trousers,121,train
22391,/content/product_visual_search/data/raw/images/22391.jpg,Tshirts,123,val
51663,/content/product_visual_search/data/raw/images/51663.jpg,Sunglasses,106,val
9469,/content/product_visual_search/data/raw/images/9469.jpg,Shirts,96,test
54311,/content/product_visual_search/data/raw/images/54311.jpg,Briefs,14,val
26731,/content/product_visual_search/data/raw/images/26731.jpg,Deodorant,25,train
12504,/content/product_visual_search/data/raw/images/12504.jpg,Tops,116,train
42274,/content/product_visual_search/data/raw/images/42274.jpg,Casual Shoes,18,train
16998,/content/product_visual_search/data/raw/images/16998.jpg,Flats,35,train
46288,/content/product_visual_search/data/raw/images/46288.jpg,Tunics,124,train
9809,/content/product_visual_search/data/raw/images/9809.jpg,Shirts,96,train
42628,/content/product_visual_search/data/raw/images/42628.jpg,Earrings,29,train
12158,/content/product_visual_search/data/raw/images/12158.jpg,Leggings,60,train
18462,/content/product_visual_search/data/raw/images/18462.jpg,Perfume and Body Mist,84,train
6841,/content/product_visual_search/data/raw/images/6841.jpg,Shoe Accessories,97,train
9035,/content/product_visual_search/data/raw/images/9035.jpg,Casual Shoes,18,train
37811,/content/product_visual_search/data/raw/images/37811.jpg,Shirts,96,val
21974,/content/product_visual_search/data/raw/images/21974.jpg,Handbags,44,train
40943,/content/product_visual_search/data/raw/images/40943.jpg,Tops,116,test
53568,/content/product_visual_search/data/raw/images/53568.jpg,Free Gifts,41,train
58180,/content/product_visual_search/data/raw/images/58180.jpg,Handbags,44,val
59052,/content/product_visual_search/data/raw/images/59052.jpg,Flats,35,val
21148,/content/product_visual_search/data/raw/images/21148.jpg,Tops,116,train
24608,/content/product_visual_search/data/raw/images/24608.jpg,Shirts,96,train
39385,/content/product_visual_search/data/raw/images/39385.jpg,Jeans,51,val
15973,/content/product_visual_search/data/raw/images/15973.jpg,Shirts,96,train
56228,/content/product_visual_search/data/raw/images/56228.jpg,Night suits,80,train
1856,/content/product_visual_search/data/raw/images/1856.jpg,Tshirts,123,test
52688,/content/product_visual_search/data/raw/images/52688.jpg,Watches,129,train
59260,/content/product_visual_search/data/raw/images/59260.jpg,Watches,129,train
4518,/content/product_visual_search/data/raw/images/4518.jpg,Sports Shoes,103,train
29117,/content/product_visual_search/data/raw/images/29117.jpg,Socks,101,train
17618,/content/product_visual_search/data/raw/images/17618.jpg,Leggings,60,train
30806,/content/product_visual_search/data/raw/images/30806.jpg,Shirts,96,train
47168,/content/product_visual_search/data/raw/images/47168.jpg,Sports Shoes,103,train
9207,/content/product_visual_search/data/raw/images/9207.jpg,Casual Shoes,18,train
48120,/content/product_visual_search/data/raw/images/48120.jpg,Belts,7,train
32309,/content/product_visual_search/data/raw/images/32309.jpg,Watches,129,val
4940,/content/product_visual_search/data/raw/images/4940.jpg,Jeans,51,train
10059,/content/product_visual_search/data/raw/images/10059.jpg,Tshirts,123,val
5892,/content/product_visual_search/data/raw/images/5892.jpg,Tops,116,train
38633,/content/product_visual_search/data/raw/images/38633.jpg,Tshirts,123,train
59604,/content/product_visual_search/data/raw/images/59604.jpg,Sarees,93,val
44389,/content/product_visual_search/data/raw/images/44389.jpg,Deodorant,25,test
10865,/content/product_visual_search/data/raw/images/10865.jpg,Tshirts,123,val
43990,/content/product_visual_search/data/raw/images/43990.jpg,Perfume and Body Mist,84,val
23049,/content/product_visual_search/data/raw/images/23049.jpg,Shirts,96,test
54927,/content/product_visual_search/data/raw/images/54927.jpg,Tshirts,123,train
29573,/content/product_visual_search/data/raw/images/29573.jpg,Casual Shoes,18,train
42842,/content/product_visual_search/data/raw/images/42842.jpg,Handbags,44,train
48544,/content/product_visual_search/data/raw/images/48544.jpg,Belts,7,train
23875,/content/product_visual_search/data/raw/images/23875.jpg,Tshirts,123,train
18234,/content/product_visual_search/data/raw/images/18234.jpg,Tshirts,123,train
35910,/content/product_visual_search/data/raw/images/35910.jpg,Handbags,44,train
49496,/content/product_visual_search/data/raw/images/49496.jpg,Casual Shoes,18,test
3359,/content/product_visual_search/data/raw/images/3359.jpg,Tshirts,123,test
6419,/content/product_visual_search/data/raw/images/6419.jpg,Flip Flops,36,train
2885,/content/product_visual_search/data/raw/images/2885.jpg,Heels,47,test
28693,/content/product_visual_search/data/raw/images/28693.jpg,Kurtas,57,train
29741,/content/product_visual_search/data/raw/images/29741.jpg,Handbags,44,train
3957,/content/product_visual_search/data/raw/images/3957.jpg,Tops,116,train
18006,/content/product_visual_search/data/raw/images/18006.jpg,Track Pants,117,train
54329,/content/product_visual_search/data/raw/images/54329.jpg,Briefs,14,val
9451,/content/product_visual_search/data/raw/images/9451.jpg,Shirts,96,train
48776,/content/product_visual_search/data/raw/images/48776.jpg,Pendant,83,train
8583,/content/product_visual_search/data/raw/images/8583.jpg,Waistcoat,127,train
26709,/content/product_visual_search/data/raw/images/26709.jpg,Sports Shoes,103,val
38401,/content/product_visual_search/data/raw/images/38401.jpg,Caps,17,test
53930,/content/product_visual_search/data/raw/images/53930.jpg,Handbags,44,train
44987,/content/product_visual_search/data/raw/images/44987.jpg,Watches,129,train
59436,/content/product_visual_search/data/raw/images/59436.jpg,Flats,35,train
15719,/content/product_visual_search/data/raw/images/15719.jpg,Sports Shoes,103,train
37449,/content/product_visual_search/data/raw/images/37449.jpg,Belts,7,train
39715,/content/product_visual_search/data/raw/images/39715.jpg,Heels,47,train
24298,/content/product_visual_search/data/raw/images/24298.jpg,Socks,101,train
5866,/content/product_visual_search/data/raw/images/5866.jpg,Casual Shoes,18,test
4188,/content/product_visual_search/data/raw/images/4188.jpg,Tshirts,123,train
11943,/content/product_visual_search/data/raw/images/11943.jpg,Sandals,92,train
58722,/content/product_visual_search/data/raw/images/58722.jpg,Tshirts,123,test
17288,/content/product_visual_search/data/raw/images/17288.jpg,Tshirts,123,train
28455,/content/product_visual_search/data/raw/images/28455.jpg,Skirts,100,test
55801,/content/product_visual_search/data/raw/images/55801.jpg,Nightdress,81,val
9697,/content/product_visual_search/data/raw/images/9697.jpg,Formal Shoes,38,train
43158,/content/product_visual_search/data/raw/images/43158.jpg,Watches,129,val
23881,/content/product_visual_search/data/raw/images/23881.jpg,Tshirts,123,val
34836,/content/product_visual_search/data/raw/images/34836.jpg,Sports Shoes,103,train
19312,/content/product_visual_search/data/raw/images/19312.jpg,Backpacks,2,train
49462,/content/product_visual_search/data/raw/images/49462.jpg,Casual Shoes,18,train
22953,/content/product_visual_search/data/raw/images/22953.jpg,Sports Shoes,103,train
31578,/content/product_visual_search/data/raw/images/31578.jpg,Tshirts,123,train
34238,/content/product_visual_search/data/raw/images/34238.jpg,Tshirts,123,train
16168,/content/product_visual_search/data/raw/images/16168.jpg,Casual Shoes,18,train
46618,/content/product_visual_search/data/raw/images/46618.jpg,Heels,47,train
17886,/content/product_visual_search/data/raw/images/17886.jpg,Innerwear Vests,49,train
48782,/content/product_visual_search/data/raw/images/48782.jpg,Pendant,83,train
49650,/content/product_visual_search/data/raw/images/49650.jpg,Tops,116,test
16954,/content/product_visual_search/data/raw/images/16954.jpg,Sunglasses,106,train
19120,/content/product_visual_search/data/raw/images/19120.jpg,Flip Flops,36,train
25178,/content/product_visual_search/data/raw/images/25178.jpg,Handbags,44,train
39527,/content/product_visual_search/data/raw/images/39527.jpg,Travel Accessory,119,train
52816,/content/product_visual_search/data/raw/images/52816.jpg,Watches,129,val
57558,/content/product_visual_search/data/raw/images/57558.jpg,Lipstick,66,train
25944,/content/product_visual_search/data/raw/images/25944.jpg,Scarves,94,train
58510,/content/product_visual_search/data/raw/images/58510.jpg,Dresses,26,val
33821,/content/product_visual_search/data/raw/images/33821.jpg,Sports Shoes,103,train
5268,/content/product_visual_search/data/raw/images/5268.jpg,Backpacks,2,test
22739,/content/product_visual_search/data/raw/images/22739.jpg,Backpacks,2,test
12990,/content/product_visual_search/data/raw/images/12990.jpg,Sports Shoes,103,test
6089,/content/product_visual_search/data/raw/images/6089.jpg,Tshirts,123,train
50319,/content/product_visual_search/data/raw/images/50319.jpg,Ties,113,train
28203,/content/product_visual_search/data/raw/images/28203.jpg,Sunglasses,106,train
49234,/content/product_visual_search/data/raw/images/49234.jpg,Caps,17,train
8113,/content/product_visual_search/data/raw/images/8113.jpg,Belts,7,train
19544,/content/product_visual_search/data/raw/images/19544.jpg,Gloves,42,train
18496,/content/product_visual_search/data/raw/images/18496.jpg,Sandals,92,train
20852,/content/product_visual_search/data/raw/images/20852.jpg,Handbags,44,test
33479,/content/product_visual_search/data/raw/images/33479.jpg,Belts,7,test
58948,/content/product_visual_search/data/raw/images/58948.jpg,Deodorant,25,train
36937,/content/product_visual_search/data/raw/images/36937.jpg,Perfume and Body Mist,84,train
39143,/content/product_visual_search/data/raw/images/39143.jpg,Kurta Sets,56,test
21980,/content/product_visual_search/data/raw/images/21980.jpg,Clutches,21,train
58174,/content/product_visual_search/data/raw/images/58174.jpg,Handbags,44,train
41865,/content/product_visual_search/data/raw/images/41865.jpg,Sandals,92,val
14855,/content/product_visual_search/data/raw/images/14855.jpg,Wallets,128,train
15987,/content/product_visual_search/data/raw/images/15987.jpg,Tshirts,123,train
39371,/content/product_visual_search/data/raw/images/39371.jpg,Watches,129,test
44719,/content/product_visual_search/data/raw/images/44719.jpg,Flip Flops,36,train
14069,/content/product_visual_search/data/raw/images/14069.jpg,Tshirts,123,train
59294,/content/product_visual_search/data/raw/images/59294.jpg,Shirts,96,train
26997,/content/product_visual_search/data/raw/images/26997.jpg,Jeans,51,train
7369,/content/product_visual_search/data/raw/images/7369.jpg,Casual Shoes,18,val
31920,/content/product_visual_search/data/raw/images/31920.jpg,Clutches,21,train
28031,/content/product_visual_search/data/raw/images/28031.jpg,Briefs,14,train
27845,/content/product_visual_search/data/raw/images/27845.jpg,Blazers,8,train
46872,/content/product_visual_search/data/raw/images/46872.jpg,Socks,101,train
55459,/content/product_visual_search/data/raw/images/55459.jpg,Lipstick,66,test
49006,/content/product_visual_search/data/raw/images/49006.jpg,Ring,86,train
8321,/content/product_visual_search/data/raw/images/8321.jpg,Tshirts,123,train
27079,/content/product_visual_search/data/raw/images/27079.jpg,Heels,47,test
11386,/content/product_visual_search/data/raw/images/11386.jpg,Sweatshirts,110,train
1603,/content/product_visual_search/data/raw/images/1603.jpg,Sweatshirts,110,test
40524,/content/product_visual_search/data/raw/images/40524.jpg,Watches,129,val
57593,/content/product_visual_search/data/raw/images/57593.jpg,Lipstick,66,train
10254,/content/product_visual_search/data/raw/images/10254.jpg,Handbags,44,train
24061,/content/product_visual_search/data/raw/images/24061.jpg,Tshirts,123,test
4371,/content/product_visual_search/data/raw/images/4371.jpg,Tshirts,123,train
15726,/content/product_visual_search/data/raw/images/15726.jpg,Sports Shoes,103,test
32938,/content/product_visual_search/data/raw/images/32938.jpg,Casual Shoes,18,train
53133,/content/product_visual_search/data/raw/images/53133.jpg,Heels,47,train
44184,/content/product_visual_search/data/raw/images/44184.jpg,Perfume and Body Mist,84,train
18805,/content/product_visual_search/data/raw/images/18805.jpg,Belts,7,train
6426,/content/product_visual_search/data/raw/images/6426.jpg,Casual Shoes,18,train
23244,/content/product_visual_search/data/raw/images/23244.jpg,Formal Shoes,38,train
17071,/content/product_visual_search/data/raw/images/17071.jpg,Belts,7,train
3968,/content/product_visual_search/data/raw/images/3968.jpg,Tops,116,train
51664,/content/product_visual_search/data/raw/images/51664.jpg,Sunglasses,106,test
35321,/content/product_visual_search/data/raw/images/35321.jpg,Earrings,29,train
18039,/content/product_visual_search/data/raw/images/18039.jpg,Handbags,44,train
48749,/content/product_visual_search/data/raw/images/48749.jpg,Bangle,3,train
